Zirport ID,Name ,City ,Country ,IATA,ICAO,Latitude,longitude ,Altidude,Time Zone,DST,Database time zone,Type of Airport,Source
3579,Igor I Sikorsky Memorial Airport,Stratford,United States,BDR,KBDR,41.16,-73.13,9,-5,A,America/New_York,airport,OurAirports
3580,Jackson-Medgar Wiley Evers International Airport,Jackson,United States,JAN,KJAN,32.31,-90.08,346,-6,A,America/Chicago,airport,OurAirports
3581,Scholes International At Galveston Airport,Galveston,United States,GLS,KGLS,29.27,-94.86,6,-6,A,America/Chicago,airport,OurAirports
3582,Long Beach /Daugherty Field/ Airport,Long Beach,United States,LGB,KLGB,33.82,-118.15,60,-8,A,America/Los_Angeles,airport,OurAirports
3583,Dillingham Airfield,Dillingham,United States,HDH,PHDH,21.58,-158.20,14,-10,A,Pacific/Honolulu,airport,OurAirports
3584,Williamsport Regional Airport,Williamsport,United States,IPT,KIPT,41.24,-76.92,529,-5,A,America/New_York,airport,OurAirports
3585,Indianapolis International Airport,Indianapolis,United States,IND,KIND,39.72,-86.29,797,-5,A,America/New_York,airport,OurAirports
3586,Whiteman Air Force Base,Knobnoster,United States,SZL,KSZL,38.73,-93.55,870,-6,A,America/Chicago,airport,OurAirports
3587,Akron Fulton International Airport,Akron,United States,AKC,KAKR,41.04,-81.47,1067,-5,A,America/New_York,airport,OurAirports
3588,Greenwood‰ÛÒLeflore Airport,Greenwood,United States,GWO,KGWO,33.49,-90.08,162,-6,A,America/Chicago,airport,OurAirports
3589,Westchester County Airport,White Plains,United States,HPN,KHPN,41.07,-73.71,439,-5,A,America/New_York,airport,OurAirports
3590,Francis S Gabreski Airport,West Hampton Beach,United States,FOK,KFOK,40.84,-72.63,67,-5,A,America/New_York,airport,OurAirports
3591,Jonesboro Municipal Airport,Jonesboro,United States,JBR,KJBR,35.83,-90.65,262,-6,A,America/Chicago,airport,OurAirports
3592,Tonopah Test Range Airport,Tonopah,United States,XSD,KTNX,37.80,-116.78,5549,-8,A,America/Los_Angeles,airport,OurAirports
3593,Palm Beach County Park Airport,West Palm Beach,United States,LNA,KLNA,26.59,-80.09,14,-5,A,America/New_York,airport,OurAirports
3594,North Island Naval Air Station-Halsey Field,San Diego,United States,NZY,KNZY,32.70,-117.21,26,-8,A,America/Los_Angeles,airport,OurAirports
3595,Biggs Army Air Field (Fort Bliss),El Paso,United States,BIF,KBIF,31.85,-106.38,3946,-7,A,America/Denver,airport,OurAirports
3596,Yuma MCAS/Yuma International Airport,Yuma,United States,YUM,KNYL,32.66,-114.61,213,-7,N,America/Phoenix,airport,OurAirports
3597,Cavern City Air Terminal,Carlsbad,United States,CNM,KCNM,32.34,-104.26,3295,-7,A,America/Denver,airport,OurAirports
3598,Duluth International Airport,Duluth,United States,DLH,KDLH,46.84,-92.19,1428,-6,A,America/Chicago,airport,OurAirports
3599,Bethel Airport,Bethel,United States,BET,PABE,60.78,-161.84,126,-9,A,America/Anchorage,airport,OurAirports
3600,Bowman Field,Louisville,United States,LOU,KLOU,38.23,-85.66,546,-5,A,America/New_York,airport,OurAirports
3601,Sierra Vista Municipal Libby Army Air Field,Fort Huachuca,United States,FHU,KFHU,31.59,-110.34,4719,-7,A,America/Phoenix,airport,OurAirports
3602,Lihue Airport,Lihue,United States,LIH,PHLI,21.98,-159.34,153,-10,N,Pacific/Honolulu,airport,OurAirports
3603,"Terre Haute Regional Airport, Hulman Field",Terre Haute,United States,HUF,KHUF,39.45,-87.31,589,-5,A,America/New_York,airport,OurAirports
3604,Havre City County Airport,Havre,United States,HVR,KHVR,48.54,-109.76,2591,-7,A,America/Denver,airport,OurAirports
3605,Grant County International Airport,Grant County Airport,United States,MWH,KMWH,47.21,-119.32,1189,-8,A,America/Los_Angeles,airport,OurAirports
3606,Edward F Knapp State Airport,Montpelier,United States,MPV,KMPV,44.20,-72.56,1166,-5,A,America/New_York,airport,OurAirports
3607,San Nicolas Island Nolf Airport,San Nicolas Island,United States,\N,KNSI,33.24,-119.46,506,-8,A,America/Los_Angeles,airport,OurAirports
3608,Richmond International Airport,Richmond,United States,RIC,KRIC,37.51,-77.32,167,-5,A,America/New_York,airport,OurAirports
3609,Shreveport Regional Airport,Shreveport,United States,SHV,KSHV,32.45,-93.83,258,-6,A,America/Chicago,airport,OurAirports
3610,Merle K (Mudhole) Smith Airport,Cordova,United States,CDV,PACV,60.49,-145.48,54,-9,A,America/Anchorage,airport,OurAirports
3611,Norfolk International Airport,Norfolk,United States,ORF,KORF,36.89,-76.20,26,-5,A,America/New_York,airport,OurAirports
3612,Southeast Texas Regional Airport,Beaumont,United States,BPT,KBPT,29.95,-94.02,15,-6,A,America/Chicago,airport,OurAirports
3613,Savannah Hilton Head International Airport,Savannah,United States,SAV,KSAV,32.13,-81.20,50,-5,A,America/New_York,airport,OurAirports
3614,Hill Air Force Base,Ogden,United States,HIF,KHIF,41.12,-111.97,4789,-7,A,America/Denver,airport,OurAirports
3615,Nome Airport,Nome,United States,OME,PAOM,64.51,-165.45,37,-9,A,America/Anchorage,airport,OurAirports
3616,Scappoose Industrial Airpark,San Luis,United States,\N,KSPB,45.77,-122.86,58,-8,A,America/Los_Angeles,airport,OurAirports
3617,St Petersburg Clearwater International Airport,St. Petersburg,United States,PIE,KPIE,27.91,-82.69,11,-5,A,America/New_York,airport,OurAirports
3618,Menominee Regional Airport,Macon,United States,MNM,KMNM,45.13,-87.64,625,-6,A,America/Chicago,airport,OurAirports
3619,Conroe-North Houston Regional Airport,Conroe,United States,CXO,KCXO,30.35,-95.41,245,-6,A,America/Chicago,airport,OurAirports
3620,Deadhorse Airport,Deadhorse,United States,SCC,PASC,70.19,-148.46,65,-9,A,America/Anchorage,airport,OurAirports
3621,San Antonio International Airport,San Antonio,United States,SAT,KSAT,29.53,-98.47,809,-6,A,America/Chicago,airport,OurAirports
3622,Greater Rochester International Airport,Rochester,United States,ROC,KROC,43.12,-77.67,559,-5,A,America/New_York,airport,OurAirports
3623,Patrick Air Force Base,Coco Beach,United States,COF,KCOF,28.23,-80.61,8,-5,A,America/New_York,airport,OurAirports
3624,Teterboro Airport,Teterboro,United States,TEB,KTEB,40.85,-74.06,9,-5,A,America/New_York,airport,OurAirports
3625,Ellsworth Air Force Base,Rapid City,United States,RCA,KRCA,44.15,-103.10,3276,-7,A,America/Denver,airport,OurAirports
3626,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,KRDU,35.88,-78.79,435,-5,A,America/New_York,airport,OurAirports
3627,James M Cox Dayton International Airport,Dayton,United States,DAY,KDAY,39.90,-84.22,1009,-5,A,America/New_York,airport,OurAirports
3628,Kenai Municipal Airport,Kenai,United States,ENA,PAEN,60.57,-151.24,99,-9,A,America/Anchorage,airport,OurAirports
3629,Mc Alester Regional Airport,Mcalester,United States,MLC,KMLC,34.88,-95.78,770,-6,A,America/Chicago,airport,OurAirports
3630,Niagara Falls International Airport,Niagara Falls,United States,IAG,KIAG,43.11,-78.95,589,-5,A,America/New_York,airport,OurAirports
3631,Coulter Field,Bryan,United States,CFD,KCFD,30.72,-96.33,367,-6,A,America/Chicago,airport,OurAirports
3632,Wright AAF (Fort Stewart)/Midcoast Regional Airport,Wright,United States,LIY,KLHW,31.89,-81.56,45,-5,A,America/New_York,airport,OurAirports
3633,Newport News Williamsburg International Airport,Newport News,United States,PHF,KPHF,37.13,-76.49,42,-5,A,America/New_York,airport,OurAirports
3634,Esler Regional Airport,Alexandria,United States,ESF,KESF,31.39,-92.30,112,-6,A,America/Chicago,airport,OurAirports
3635,Altus Air Force Base,Altus,United States,LTS,KLTS,34.67,-99.27,1382,-6,A,America/Chicago,airport,OurAirports
3636,Tucson International Airport,Tucson,United States,TUS,KTUS,32.12,-110.94,2643,-7,N,America/Phoenix,airport,OurAirports
3637,Minot Air Force Base,Minot,United States,MIB,KMIB,48.42,-101.36,1667,-6,A,America/Chicago,airport,OurAirports
3638,Beale Air Force Base,Marysville,United States,BAB,KBAB,39.14,-121.44,113,-8,A,America/Los_Angeles,airport,OurAirports
3639,Greater Kankakee Airport,Kankakee,United States,IKK,KIKK,41.07,-87.85,630,-6,A,America/Chicago,airport,OurAirports
3640,Seymour Johnson Air Force Base,Goldsboro,United States,GSB,KGSB,35.34,-77.96,109,-5,A,America/New_York,airport,OurAirports
3641,Theodore Francis Green State Airport,Providence,United States,PVD,KPVD,41.73,-71.42,55,-5,A,America/New_York,airport,OurAirports
3642,Salisbury Ocean City Wicomico Regional Airport,Salisbury,United States,SBY,KSBY,38.34,-75.51,52,-5,A,America/New_York,airport,OurAirports
3643,Rancho Murieta Airport,Rancho Murieta,United States,\N,KRIU,38.49,-121.10,141,-8,A,America/Los_Angeles,airport,OurAirports
3644,Bob Hope Airport,Burbank,United States,BUR,KBUR,34.20,-118.36,778,-8,A,America/Los_Angeles,airport,OurAirports
3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.21,-83.35,645,-5,A,America/New_York,airport,OurAirports
3646,Tampa International Airport,Tampa,United States,TPA,KTPA,27.98,-82.53,26,-5,A,America/New_York,airport,OurAirports
3647,Pembina Municipal Airport,Pembina,United States,PMB,KPMB,48.94,-97.24,795,-6,A,America/Chicago,airport,OurAirports
3648,Polk Army Air Field,Fort Polk,United States,POE,KPOE,31.04,-93.19,330,-6,A,America/Chicago,airport,OurAirports
3649,Eielson Air Force Base,Fairbanks,United States,EIL,PAEI,64.67,-147.10,547,-9,A,America/Anchorage,airport,OurAirports
3650,Range Regional Airport,Hibbing,United States,HIB,KHIB,47.39,-92.84,1354,-6,A,America/Chicago,airport,OurAirports
3651,Angelina County Airport,Lufkin,United States,LFK,KLFK,31.23,-94.75,296,-6,A,America/Chicago,airport,OurAirports
3652,Midland International Airport,Midland,United States,MAF,KMAF,31.94,-102.20,2871,-6,A,America/Chicago,airport,OurAirports
3653,Austin Straubel International Airport,Green Bay,United States,GRB,KGRB,44.49,-88.13,695,-6,A,America/Chicago,airport,OurAirports
3654,Ardmore Municipal Airport,Ardmore,United States,ADM,KADM,34.30,-97.02,777,-6,A,America/Chicago,airport,OurAirports
3655,Mc Guire Air Force Base,Wrightstown,United States,WRI,KWRI,40.02,-74.59,131,-5,A,America/New_York,airport,OurAirports
3656,Cherry Point MCAS /Cunningham Field/,Cherry Point,United States,\N,KNKT,34.90,-76.88,29,-5,A,America/New_York,airport,OurAirports
3657,Emanuel County Airport,Santa Barbara,United States,\N,KSBO,32.61,-82.37,327,-5,A,America/New_York,airport,OurAirports
3658,Augusta Regional At Bush Field,Bush Field,United States,AGS,KAGS,33.37,-81.96,144,-5,A,America/New_York,airport,OurAirports
3659,Sloulin Field International Airport,Williston,United States,ISN,KISN,48.18,-103.64,1982,-6,A,America/Chicago,airport,OurAirports
3660,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,LIT,KLIT,34.73,-92.22,262,-6,A,America/Chicago,airport,OurAirports
3661,Stewart International Airport,Newburgh,United States,SWF,KSWF,41.50,-74.10,491,-5,A,America/New_York,airport,OurAirports
3662,Baudette International Airport,Baudette,United States,BDE,KBDE,48.73,-94.61,1086,-6,A,America/Chicago,airport,OurAirports
3663,Sacramento Executive Airport,Sacramento,United States,SAC,KSAC,38.51,-121.49,24,-8,A,America/Los_Angeles,airport,OurAirports
3664,Homer Airport,Homer,United States,HOM,PAHO,59.65,-151.48,84,-9,A,America/Anchorage,airport,OurAirports
3665,Waynesville-St. Robert Regional Forney field,Fort Leonardwood,United States,TBN,KTBN,37.74,-92.14,1159,-6,A,America/Chicago,airport,OurAirports
3666,Dobbins Air Reserve Base,Marietta,United States,MGE,KMGE,33.92,-84.52,1068,-5,A,America/New_York,airport,OurAirports
3667,Fairchild Air Force Base,Spokane,United States,SKA,KSKA,47.62,-117.66,2461,-8,A,America/Los_Angeles,airport,OurAirports
3668,Roscommon County - Blodgett Memorial Airport,Houghton Lake,United States,HTL,KHTL,44.36,-84.67,1150,-5,A,America/New_York,airport,OurAirports
3669,Tyndall Air Force Base,Panama City,United States,PAM,KPAM,30.07,-85.58,17,-6,A,America/Chicago,airport,OurAirports
3670,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.90,-97.04,607,-6,A,America/Chicago,airport,OurAirports
3671,Melbourne International Airport,Melbourne,United States,MLB,KMLB,28.10,-80.65,33,-5,A,America/New_York,airport,OurAirports
3672,McChord Air Force Base,Tacoma,United States,TCM,KTCM,47.14,-122.48,322,-8,A,America/Los_Angeles,airport,OurAirports
3673,Austin Bergstrom International Airport,Austin,United States,AUS,KAUS,30.19,-97.67,542,-6,A,America/Chicago,airport,OurAirports
3674,Rickenbacker International Airport,Columbus,United States,LCK,KLCK,39.81,-82.93,744,-5,A,America/New_York,airport,OurAirports
3675,Sawyer International Airport,Gwinn,United States,MQT,KSAW,46.35,-87.40,1221,-5,A,America/New_York,airport,OurAirports
3676,McGhee Tyson Airport,Knoxville,United States,TYS,KTYS,35.81,-83.99,981,-5,A,America/New_York,airport,OurAirports
3677,Hood Army Air Field,Fort Hood,United States,HLR,KHLR,31.14,-97.71,924,-6,A,America/Chicago,airport,OurAirports
3678,St Louis Lambert International Airport,St. Louis,United States,STL,KSTL,38.75,-90.37,618,-6,A,America/Chicago,airport,OurAirports
3679,Millville Municipal Airport,Millville,United States,MIV,KMIV,39.37,-75.07,85,-5,A,America/New_York,airport,OurAirports
3680,Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,United States,SPS,KSPS,33.99,-98.49,1019,-6,A,America/Chicago,airport,OurAirports
3681,Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,LUK,KLUK,39.10,-84.42,483,-5,A,America/New_York,airport,OurAirports
3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.64,-84.43,1026,-5,A,America/New_York,airport,OurAirports
3683,Castle Airport,Merced,United States,MER,KMER,37.38,-120.57,191,-8,A,America/Los_Angeles,airport,OurAirports
3684,Mc Clellan Airfield,Sacramento,United States,MCC,KMCC,38.67,-121.40,77,-8,A,America/Los_Angeles,airport,OurAirports
3685,Gerald R. Ford International Airport,Grand Rapids,United States,GRR,KGRR,42.88,-85.52,794,-5,A,America/New_York,airport,OurAirports
3686,Winkler County Airport,Wink,United States,INK,KINK,31.78,-103.20,2822,-6,A,America/Chicago,airport,OurAirports
3687,Fresno Yosemite International Airport,Fresno,United States,FAT,KFAT,36.78,-119.72,336,-8,A,America/Los_Angeles,airport,OurAirports
3688,Vero Beach Regional Airport,Vero Beach,United States,VRB,KVRB,27.66,-80.42,24,-5,A,America/New_York,airport,OurAirports
3689,Imperial County Airport,Imperial,United States,IPL,KIPL,32.83,-115.58,-54,-8,A,America/Los_Angeles,airport,OurAirports
3690,Nashville International Airport,Nashville,United States,BNA,KBNA,36.12,-86.68,599,-6,A,America/Chicago,airport,OurAirports
3691,Laredo International Airport,Laredo,United States,LRD,KLRD,27.54,-99.46,508,-6,A,America/Chicago,airport,OurAirports
3692,Elmendorf Air Force Base,Anchorage,United States,EDF,PAED,61.25,-149.81,212,-9,A,America/Anchorage,airport,OurAirports
3693,Ralph Wien Memorial Airport,Kotzebue,United States,OTZ,PAOT,66.88,-162.60,14,-9,A,America/Anchorage,airport,OurAirports
3694,Altoona Blair County Airport,Altoona,United States,AOO,KAOO,40.30,-78.32,1503,-5,A,America/New_York,airport,OurAirports
3695,Dyess Air Force Base,Abilene,United States,DYS,KDYS,32.42,-99.85,1789,-6,A,America/Chicago,airport,OurAirports
3696,South Arkansas Regional At Goodwin Field,El Dorado,United States,ELD,KELD,33.22,-92.81,277,-6,A,America/Chicago,airport,OurAirports
3697,La Guardia Airport,New York,United States,LGA,KLGA,40.78,-73.87,21,-5,A,America/New_York,airport,OurAirports
3698,Tallahassee Regional Airport,Tallahassee,United States,TLH,KTLH,30.40,-84.35,81,-5,A,America/New_York,airport,OurAirports
3699,Dupage Airport,West Chicago,United States,DPA,KDPA,41.91,-88.25,759,-6,A,America/Chicago,airport,OurAirports
3700,Waco Regional Airport,Waco,United States,ACT,KACT,31.61,-97.23,516,-6,A,America/Chicago,airport,OurAirports
3701,Augusta State Airport,Augusta,United States,AUG,KAUG,44.32,-69.80,352,-5,A,America/New_York,airport,OurAirports
3702,Hillsboro Municipal Airport,Hillsboro,United States,\N,KINJ,32.08,-97.10,686,-6,A,America/Chicago,airport,OurAirports
3703,Jacksonville Naval Air Station (Towers Field),Jacksonville,United States,NIP,KNIP,30.24,-81.68,21,-5,A,America/New_York,airport,OurAirports
3704,McKellar-Sipes Regional Airport,Jackson,United States,MKL,KMKL,35.60,-88.92,434,-6,A,America/Chicago,airport,OurAirports
3705,Molokai Airport,Molokai,United States,MKK,PHMK,21.15,-157.10,454,-10,N,Pacific/Honolulu,airport,OurAirports
3706,Godman Army Air Field,Fort Knox,United States,FTK,KFTK,37.91,-85.97,756,-5,A,America/New_York,airport,OurAirports
3707,New River MCAS /H/ /Mccutcheon Fld/ Airport,Jacksonville,United States,\N,KNCA,34.71,-77.44,26,-5,A,America/New_York,airport,OurAirports
3708,San Angelo Regional Mathis Field,San Angelo,United States,SJT,KSJT,31.36,-100.50,1919,-6,A,America/Chicago,airport,OurAirports
3709,Calexico International Airport,Calexico,United States,CXL,KCXL,32.67,-115.51,4,-8,A,America/Los_Angeles,airport,OurAirports
3710,Chico Municipal Airport,Chico,United States,CIC,KCIC,39.80,-121.86,240,-8,A,America/Los_Angeles,airport,OurAirports
3711,Burlington International Airport,Burlington,United States,BTV,KBTV,44.47,-73.15,335,-5,A,America/New_York,airport,OurAirports
3712,Jacksonville International Airport,Jacksonville,United States,JAX,KJAX,30.49,-81.69,30,-5,A,America/New_York,airport,OurAirports
3713,Durango La Plata County Airport,Durango,United States,DRO,KDRO,37.15,-107.75,6685,-7,A,America/Denver,airport,OurAirports
3714,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.94,-77.46,312,-5,A,America/New_York,airport,OurAirports
3715,Easterwood Field,College Station,United States,CLL,KCLL,30.59,-96.36,320,-6,A,America/Chicago,airport,OurAirports
3716,Felts Field,Spokane,United States,SFF,KSFF,47.68,-117.32,1953,-8,A,America/Los_Angeles,airport,OurAirports
3717,General Mitchell International Airport,Milwaukee,United States,MKE,KMKE,42.95,-87.90,723,-6,A,America/Chicago,airport,OurAirports
3718,Abilene Regional Airport,Abilene,United States,ABI,KABI,32.41,-99.68,1791,-6,A,America/Chicago,airport,OurAirports
3719,Columbia Regional Airport,Columbia,United States,COU,KCOU,38.82,-92.22,889,-6,A,America/Chicago,airport,OurAirports
3720,Portland International Airport,Portland,United States,PDX,KPDX,45.59,-122.60,31,-8,A,America/Los_Angeles,airport,OurAirports
3721,Dade Collier Training and Transition Airport,Miami,United States,TNT,KTNT,25.86,-80.90,13,-5,A,America/New_York,airport,OurAirports
3722,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.68,-80.10,19,-5,A,America/New_York,airport,OurAirports
3723,Fort Worth Meacham International Airport,Fort Worth,United States,FTW,KFTW,32.82,-97.36,710,-6,A,America/Chicago,airport,OurAirports
3724,Ogdensburg International Airport,Ogdensburg,United States,OGS,KOGS,44.68,-75.47,297,-5,A,America/New_York,airport,OurAirports
3725,Cape Cod Coast Guard Air Station,Falmouth,United States,FMH,KFMH,41.66,-70.52,131,-5,A,America/New_York,airport,OurAirports
3726,Boeing Field King County International Airport,Seattle,United States,BFI,KBFI,47.53,-122.30,21,-8,A,America/Los_Angeles,airport,OurAirports
3727,Lackland Air Force Base,San Antonio,United States,SKF,KSKF,29.38,-98.58,691,-6,A,America/Chicago,airport,OurAirports
3728,Daniel K Inouye International Airport,Honolulu,United States,HNL,PHNL,21.32,-157.92,13,-10,N,Pacific/Honolulu,airport,OurAirports
3729,Des Moines International Airport,Des Moines,United States,DSM,KDSM,41.53,-93.66,958,-6,A,America/Chicago,airport,OurAirports
3730,Coastal Carolina Regional Airport,New Bern,United States,EWN,KEWN,35.07,-77.04,18,-5,A,America/New_York,airport,OurAirports
3731,San Diego International Airport,San Diego,United States,SAN,KSAN,32.73,-117.19,17,-8,A,America/Los_Angeles,airport,OurAirports
